id,img_name,source,anger,disgust,fear,joy,neutral,sadness,surprise
S028_001_00000024_googlevision,S028_001_00000024,googlevision,0,0,0,25,0,0,0
S029_001_00000019_googlevision,S029_001_00000019,googlevision,0,0,0,0,0,25,0
S032_001_00000022_googlevision,S032_001_00000022,googlevision,0,0,0,0,0,0,75
S032_002_00000021_googlevision,S032_002_00000021,googlevision,25,0,0,0,0,75,0
S032_003_00000017_googlevision,S032_003_00000017,googlevision,0,0,0,0,0,25,0
S032_004_00000014_googlevision,S032_004_00000014,googlevision,0,0,0,100,0,50,0
S032_005_00000016_googlevision,S032_005_00000016,googlevision,75,0,0,0,0,50,0
S032_006_00000016_googlevision,S032_006_00000016,googlevision,0,0,0,100,0,0,0
S034_001_00000029_googlevision,S034_001_00000029,googlevision,0,0,0,0,0,0,100
S034_002_00000033_googlevision,S034_002_00000033,googlevision,0,0,0,25,0,0,0
S034_003_00000027_googlevision,S034_003_00000027,googlevision,25,0,0,0,0,0,0
S034_004_00000037_googlevision,S034_004_00000037,googlevision,25,0,0,0,0,0,0
S034_005_00000010_googlevision,S034_005_00000010,googlevision,0,0,0,100,0,0,0
S035_001_00000015_googlevision,S035_001_00000015,googlevision,25,0,0,0,0,0,100
S035_002_00000010_googlevision,S035_002_00000010,googlevision,0,0,0,0,0,75,0
S035_003_00000015_googlevision,S035_003_00000015,googlevision,75,0,0,100,0,0,0
S035_004_00000016_googlevision,S035_004_00000016,googlevision,0,0,0,0,0,50,0
S035_005_00000019_googlevision,S035_005_00000019,googlevision,25,0,0,0,0,0,0
S035_006_00000018_googlevision,S035_006_00000018,googlevision,0,0,0,100,0,0,0
S037_001_00000020_googlevision,S037_001_00000020,googlevision,0,0,0,0,0,0,100
S037_002_00000017_googlevision,S037_002_00000017,googlevision,0,0,0,0,0,0,0
S037_003_00000022_googlevision,S037_003_00000022,googlevision,0,0,0,0,0,0,0
S037_004_00000066_googlevision,S037_004_00000066,googlevision,25,0,0,0,0,0,0
S037_005_00000022_googlevision,S037_005_00000022,googlevision,0,0,0,100,0,0,0
S037_006_00000021_googlevision,S037_006_00000021,googlevision,0,0,0,100,0,0,0
S042_001_00000019_googlevision,S042_001_00000019,googlevision,0,0,0,0,0,0,100
S042_002_00000016_googlevision,S042_002_00000016,googlevision,0,0,0,0,0,25,0
S042_003_00000014_googlevision,S042_003_00000014,googlevision,0,0,0,0,0,0,0
S042_004_00000020_googlevision,S042_004_00000020,googlevision,0,0,0,0,0,0,0
S042_005_00000019_googlevision,S042_005_00000019,googlevision,75,0,0,0,0,25,0
S042_006_00000017_googlevision,S042_006_00000017,googlevision,0,0,0,100,0,0,0
S044_001_00000024_googlevision,S044_001_00000024,googlevision,0,0,0,0,0,0,75
S044_002_00000018_googlevision,S044_002_00000018,googlevision,0,0,0,100,0,0,0
S044_003_00000014_googlevision,S044_003_00000014,googlevision,0,0,0,100,0,0,0
S044_004_00000029_googlevision,S044_004_00000029,googlevision,0,0,0,0,0,25,0
S044_005_00000029_googlevision,S044_005_00000029,googlevision,0,0,0,0,0,0,0
S044_006_00000019_googlevision,S044_006_00000019,googlevision,75,0,0,0,0,0,0
S045_001_00000030_googlevision,S045_001_00000030,googlevision,0,0,0,50,0,0,0
S045_002_00000014_googlevision,S045_002_00000014,googlevision,0,0,0,0,0,0,0
S045_003_00000017_googlevision,S045_003_00000017,googlevision,0,0,0,100,0,0,0
S045_004_00000015_googlevision,S045_004_00000015,googlevision,100,0,0,0,0,0,0
S045_005_00000030_googlevision,S045_005_00000030,googlevision,0,0,0,0,0,0,0
S046_001_00000025_googlevision,S046_001_00000025,googlevision,0,0,0,0,0,50,0
S046_002_00000006_googlevision,S046_002_00000006,googlevision,0,0,0,0,0,0,100
S046_003_00000016_googlevision,S046_003_00000016,googlevision,0,0,0,100,0,0,0
S046_004_00000017_googlevision,S046_004_00000017,googlevision,25,0,0,0,0,0,0
S046_005_00000023_googlevision,S046_005_00000023,googlevision,0,0,0,100,0,0,0
S050_001_00000017_googlevision,S050_001_00000017,googlevision,0,0,0,100,0,0,0
S050_002_00000018_googlevision,S050_002_00000018,googlevision,25,0,0,0,0,0,100
S050_003_00000021_googlevision,S050_003_00000021,googlevision,0,0,0,0,0,0,0
S050_004_00000021_googlevision,S050_004_00000021,googlevision,0,0,0,0,0,25,0
S050_005_00000013_googlevision,S050_005_00000013,googlevision,0,0,0,0,0,0,0
S050_006_00000023_googlevision,S050_006_00000023,googlevision,0,0,0,100,0,0,0
S051_001_00000024_googlevision,S051_001_00000024,googlevision,0,0,0,100,0,0,0
S051_002_00000019_googlevision,S051_002_00000019,googlevision,0,0,0,0,0,0,100
S051_003_00000018_googlevision,S051_003_00000018,googlevision,25,0,0,100,0,25,0
S052_001_00000015_googlevision,S052_001_00000015,googlevision,25,0,0,0,0,0,100
S052_002_00000022_googlevision,S052_002_00000022,googlevision,0,0,0,0,0,50,0
S052_003_00000019_googlevision,S052_003_00000019,googlevision,0,0,0,0,0,25,0
S005_001_00000011_kairos,S005_001_00000011,kairos,0,0,0,0,0,0,0
S052_004_00000033_googlevision,S052_004_00000033,googlevision,0,0,0,100,0,0,0
S052_006_00000013_googlevision,S052_006_00000013,googlevision,75,0,0,0,0,50,0
S010_001_00000014_kairos,S010_001_00000014,kairos,0,0,0,0,0,0,0
S053_001_00000023_googlevision,S053_001_00000023,googlevision,50,0,0,0,0,0,100
S053_003_00000065_googlevision,S053_003_00000065,googlevision,0,0,0,0,0,25,0
S010_002_00000014_kairos,S010_002_00000014,kairos,0,0,0,0,0,0,100
S053_004_00000024_googlevision,S053_004_00000024,googlevision,0,0,0,100,0,0,0
S010_003_00000018_kairos,S010_003_00000018,kairos,0,0,0,0,0,20,0
S054_001_00000020_googlevision,S054_001_00000020,googlevision,0,0,0,100,0,0,0
S054_002_00000015_googlevision,S054_002_00000015,googlevision,0,0,0,25,0,0,0
S010_004_00000019_kairos,S010_004_00000019,kairos,77.994,0,0,0,0,0,0
S054_003_00000007_googlevision,S054_003_00000007,googlevision,0,0,0,0,0,0,100
S010_005_00000016_kairos,S010_005_00000016,kairos,94.002,100,0,0,0,0,0
S054_004_00000024_googlevision,S054_004_00000024,googlevision,75,0,0,0,0,0,0
S010_006_00000015_kairos,S010_006_00000015,kairos,0,0,0,9.923,0,0,0
S011_001_00000016_kairos,S011_001_00000016,kairos,0,0,0,0,0,0,100
S011_002_00000022_kairos,S011_002_00000022,kairos,0,0,0,0,0,87.453,0
S011_003_00000014_kairos,S011_003_00000014,kairos,0,0,60,0,0,0,0
S011_004_00000021_kairos,S011_004_00000021,kairos,17.414,0,0,0,0,0,0
S011_005_00000020_kairos,S011_005_00000020,kairos,61.37,100,0,0,0,0,0
S011_006_00000013_kairos,S011_006_00000013,kairos,0,0,0,34.957,0,0,0
S014_001_00000029_kairos,S014_001_00000029,kairos,0,0,0,0,0,0,100
S014_002_00000016_kairos,S014_002_00000016,kairos,17.288,0,0,0,0,100,0
S014_003_00000030_kairos,S014_003_00000030,kairos,3.898,0,0,0,0,0,0
S014_004_00000019_kairos,S014_004_00000019,kairos,31.675,100,0,0,0,0,0
S014_005_00000017_kairos,S014_005_00000017,kairos,0,0,0,31.524,0,0,0
S022_001_00000030_kairos,S022_001_00000030,kairos,0,0,0,0,0,0,100
S022_002_00000017_kairos,S022_002_00000017,kairos,0,0,0,0,0,0,0
S022_003_00000033_kairos,S022_003_00000033,kairos,0,0,0,46.799,0,0,0
S022_004_00000023_kairos,S022_004_00000023,kairos,0,0,0,0,0,0,0
S022_005_00000032_kairos,S022_005_00000032,kairos,0,0,0,0,0,0,0
S022_006_00000017_kairos,S022_006_00000017,kairos,54.317,100,0,0,0,0,0
S026_001_00000015_kairos,S026_001_00000015,kairos,0,0,0,0,0,0,100
S026_002_00000016_kairos,S026_002_00000016,kairos,0,0,0,0,0,80,18.565
S026_003_00000015_kairos,S026_003_00000015,kairos,0,0,0,0,0,0,0
S026_004_00000012_kairos,S026_004_00000012,kairos,2.564,100,0,0,0,0,0
S026_005_00000014_kairos,S026_005_00000014,kairos,0,0,0,0,0,0,0
S026_006_00000013_kairos,S026_006_00000013,kairos,0,0,0,30.794,0,0,0
S028_001_00000024_kairos,S028_001_00000024,kairos,0,0,0,0,0,0,0
S029_001_00000019_kairos,S029_001_00000019,kairos,8.715,0,0,0,0,0,0
S032_001_00000022_kairos,S032_001_00000022,kairos,0,0,0,0,0,0,0
S032_002_00000021_kairos,S032_002_00000021,kairos,3.021,0,0,0,0,0,0
S032_003_00000017_kairos,S032_003_00000017,kairos,0,0,0,0,0,0,0
S032_004_00000014_kairos,S032_004_00000014,kairos,0,0,0,0,0,0,0
S032_005_00000016_kairos,S032_005_00000016,kairos,67.45,42.45,0,0,0,0,0
S032_006_00000016_kairos,S032_006_00000016,kairos,0,0,0,19.689,0,0,0
S034_001_00000029_kairos,S034_001_00000029,kairos,0,0,0,0,0,0,37.653
S034_002_00000033_kairos,S034_002_00000033,kairos,0,0,0,0,0,0,0
S034_003_00000027_kairos,S034_003_00000027,kairos,0,0,0,0,0,0,0
S034_004_00000037_kairos,S034_004_00000037,kairos,0,0,0,0,0,0,0
S034_005_00000010_kairos,S034_005_00000010,kairos,0,0,0,0,0,0,0
S035_001_00000015_kairos,S035_001_00000015,kairos,0,0,0,0,0,0,100
S035_002_00000010_kairos,S035_002_00000010,kairos,0,0,0,0,0,0,0
S035_003_00000015_kairos,S035_003_00000015,kairos,30.596,80,0,0,0,0,0
S035_004_00000016_kairos,S035_004_00000016,kairos,0,0,0,0,0,0,0
S035_005_00000019_kairos,S035_005_00000019,kairos,0,20,0,0,0,0,0
S035_006_00000018_kairos,S035_006_00000018,kairos,0,0,0,22.521,0,0,0
S037_001_00000020_kairos,S037_001_00000020,kairos,0,0,0,0,0,0,100
S037_002_00000017_kairos,S037_002_00000017,kairos,0,0,0,0,0,60,0
S037_003_00000022_kairos,S037_003_00000022,kairos,37.015,0,0,0,0,0,0
S037_004_00000066_kairos,S037_004_00000066,kairos,26.363,0,0,0,0,0,0
S037_005_00000022_kairos,S037_005_00000022,kairos,0,0,20,0,0,0,0
S037_006_00000021_kairos,S037_006_00000021,kairos,0,0,0,29.946,0,0,0
S042_001_00000019_kairos,S042_001_00000019,kairos,0,0,0,0,0,0,0
S042_002_00000016_kairos,S042_002_00000016,kairos,0,0,0,0,0,80,0
S042_003_00000014_kairos,S042_003_00000014,kairos,0.265,0,0,0,0,0,0
S042_004_00000020_kairos,S042_004_00000020,kairos,0,0,0,0,0,0,0
S042_005_00000019_kairos,S042_005_00000019,kairos,65.619,60,0,0,0,0,0
S042_006_00000017_kairos,S042_006_00000017,kairos,0,0,0,25.822,0,0,0
S044_001_00000024_kairos,S044_001_00000024,kairos,0,0,0,0,0,0,100
S044_002_00000018_kairos,S044_002_00000018,kairos,0,0,20,0,0,0,0
S044_003_00000014_kairos,S044_003_00000014,kairos,0,0,0,0.011,0,0,0
S044_004_00000029_kairos,S044_004_00000029,kairos,2.467,0,0,0,0,0,0
S044_005_00000029_kairos,S044_005_00000029,kairos,16.559,0,0,0,0,0,0
S044_006_00000019_kairos,S044_006_00000019,kairos,10.072,0,20,0,0,20,0
S045_001_00000030_kairos,S045_001_00000030,kairos,0,0,0,0,0,0,100
S045_002_00000014_kairos,S045_002_00000014,kairos,0,0,0,0,0,100,0
S045_003_00000017_kairos,S045_003_00000017,kairos,0,0,0,0,0,0,0
S045_004_00000015_kairos,S045_004_00000015,kairos,86.16,80,0,0,0,0,1.138
S045_005_00000030_kairos,S045_005_00000030,kairos,0,0,0,0,0,0,0
S046_001_00000025_kairos,S046_001_00000025,kairos,0,0,0,0,0,0,0
S046_002_00000006_kairos,S046_002_00000006,kairos,0,0,0,0,0,0,0
S046_003_00000016_kairos,S046_003_00000016,kairos,0,0,100,0,0,0,0
S046_004_00000017_kairos,S046_004_00000017,kairos,40.209,11.798,0,0,0,0,0
S046_005_00000023_kairos,S046_005_00000023,kairos,0,0,0,100,0,0,0
S050_001_00000017_kairos,S050_001_00000017,kairos,0,0,80,0,0,0,47.957
S050_002_00000018_kairos,S050_002_00000018,kairos,0,0,0,0,0,0,100
S050_003_00000021_kairos,S050_003_00000021,kairos,0,0,0,0,0,0,0
S050_004_00000021_kairos,S050_004_00000021,kairos,16.307,0,0,0,0,0,0
S050_005_00000013_kairos,S050_005_00000013,kairos,50.727,0,0,0,0,0,0
S050_006_00000023_kairos,S050_006_00000023,kairos,0,0,0,12.529,0,0,0
S051_001_00000024_kairos,S051_001_00000024,kairos,0,0,20,0,0,0,0
S051_002_00000019_kairos,S051_002_00000019,kairos,0,0,0,0,0,0,73.822
S051_003_00000018_kairos,S051_003_00000018,kairos,57.512,100,0,0,0,0,0
S052_001_00000015_kairos,S052_001_00000015,kairos,0,0,0,0,0,0,100
S052_002_00000022_kairos,S052_002_00000022,kairos,0,0,0,0,0,0,0
S005_001_00000011_faceplusplus,S005_001_00000011,faceplusplus,71.201,28.61,0.013,0.013,0.121,0.025,0.016
S052_003_00000019_kairos,S052_003_00000019,kairos,0,0,0,0,0,0,0
S010_001_00000014_faceplusplus,S010_001_00000014,faceplusplus,0.097,0.091,0.005,98.855,0.005,0.82,0.127
S052_004_00000033_kairos,S052_004_00000033,kairos,0,0,0,100,0,0,0
S010_002_00000014_faceplusplus,S010_002_00000014,faceplusplus,0.0,0.0,0.0,0.0,0.0,0.0,100.0
S010_003_00000018_faceplusplus,S010_003_00000018,faceplusplus,0.062,0.007,0.007,0.007,71.842,28.068,0.007
S052_006_00000013_kairos,S052_006_00000013,kairos,100,100,0,0,0,0,0
S010_004_00000019_faceplusplus,S010_004_00000019,faceplusplus,0.001,0.001,0.001,0.001,27.523,72.473,0.001
S053_001_00000023_kairos,S053_001_00000023,kairos,0,0,0,0,0,0,0
S010_005_00000016_faceplusplus,S010_005_00000016,faceplusplus,67.607,32.392,0.0,0.0,0.0,0.0,0.001
S010_006_00000015_faceplusplus,S010_006_00000015,faceplusplus,0.0,0.005,0.0,99.995,0.0,0.0,0.0
S053_003_00000065_kairos,S053_003_00000065,kairos,0,0,0,0,0,0,0
S011_001_00000016_faceplusplus,S011_001_00000016,faceplusplus,0.0,0.0,0.0,0.0,0.003,0.0,99.997
S053_004_00000024_kairos,S053_004_00000024,kairos,0,0,0,0.552,0,0,0
S011_002_00000022_faceplusplus,S011_002_00000022,faceplusplus,0.029,0.002,0.132,0.0,0.002,99.833,0.0
S054_001_00000020_kairos,S054_001_00000020,kairos,0,0,0,15.323,0,0,0
S011_003_00000014_faceplusplus,S011_003_00000014,faceplusplus,1.167,0.004,0.004,0.295,0.004,98.52,0.006
S054_002_00000015_kairos,S054_002_00000015,kairos,0,0,20,0,0,0,0
S011_004_00000021_faceplusplus,S011_004_00000021,faceplusplus,0.008,0.0,0.0,0.0,99.907,0.084,0.0
S011_005_00000020_faceplusplus,S011_005_00000020,faceplusplus,90.281,5.763,0.004,0.004,3.94,0.004,0.004
S054_003_00000007_kairos,S054_003_00000007,kairos,0,0,0,0,0,0,100
S011_006_00000013_faceplusplus,S011_006_00000013,faceplusplus,0.0,0.001,0.0,99.962,0.0,0.036,0.0
